Age,Gender,Country,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Date,Time,mental_health_friendly_score
32,Male,United Kingdom,Yes,Yes,No,,1,No,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,No,No,2014-08-28,12:40:46,1
25,Male,United States,No,Yes,Yes,Sometimes,3,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-28,12:42:12,1
37,Male,Netherlands,No,No,No,,4,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No,2014-08-28,12:42:30,0
39,Male,Switzerland,No,No,Yes,Never,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,2014-08-28,12:44:55,1
29,Male,United Kingdom,No,No,No,Rarely,4,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,Yes,2014-08-28,12:53:21,0
33,Male,United States,No,No,Yes,Sometimes,6,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2014-08-28,13:01:26,1
37,Female,United States,No,No,Yes,Often,2,Yes,Yes,Don't know,Not sure,No,No,Yes,Somewhat difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,2014-08-28,13:04:30,1
35,Female,United States,No,No,Yes,Sometimes,4,No,No,Yes,No,No,No,Yes,Very difficult,Yes,Maybe,No,Some of them,No,Yes,No,Yes,2014-08-28,13:08:36,1
22,Female,United States,No,Yes,Yes,Sometimes,6,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,No,Yes,2014-08-28,13:11:05,0
38,Male,United States,No,No,No,Never,3,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,2014-08-28,13:17:40,1
32,Female,United States,No,Yes,Yes,Often,4,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,13:26:17,1
28,Male,Brazil,No,No,No,,3,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,Yes,2014-08-28,13:32:37,0
27,Male,Switzerland,No,Yes,No,,3,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,No,No,2014-08-28,13:34:57,0
35,Female,United States,No,No,Yes,Sometimes,4,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,Maybe,No,Some of them,No,No,Maybe,Yes,No,2014-08-28,13:35:25,0
29,Male,United States,No,No,No,Never,4,No,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,Maybe,Yes,Yes,No,Maybe,Don't know,No,2014-08-28,13:39:12,1
23,Male,United States,No,Yes,Yes,Sometimes,2,No,Yes,No,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,2014-08-28,13:39:40,1
39,Male,United States,No,No,No,,3,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,2014-08-28,13:40:08,1
30,Female,United States,No,No,No,,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No,2014-08-28,13:41:51,1
32,Male,United Kingdom,No,No,No,,3,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-28,13:47:37,0
28,Non-binary/Other,United States,No,No,Yes,Sometimes,3,No,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,2014-08-28,13:47:57,1
40,Female,United States,No,Yes,Yes,Sometimes,4,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,Yes,2014-08-28,13:48:30,1
36,Female,United States,No,Yes,No,,2,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,No,Some of them,No,Maybe,Yes,No,2014-08-28,13:54:47,0
27,Male,United States,No,No,No,,3,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2014-08-28,13:57:01,0
41,Male,United States,No,Yes,No,Sometimes,6,No,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No,2014-08-28,14:00:02,1
29,Male,United Kingdom,No,No,No,Never,2,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,2014-08-28,14:01:56,0
29,Male,United Kingdom,No,No,Yes,Sometimes,4,No,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No,2014-08-28,14:02:07,0
35,Male,United States,No,No,Yes,Often,1,No,No,No,No,No,No,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,2014-08-28,14:04:54,1
28,Male,United States,No,No,Yes,Never,2,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2014-08-28,14:12:58,1
36,Female,United Kingdom,Yes,No,No,Sometimes,1,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,2014-08-28,14:15:02,0
39,Female,United States,No,No,No,Sometimes,3,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No,2014-08-28,14:31:00,0
39,Male,United States,No,Yes,Yes,Sometimes,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,14:38:50,1
44,Male,United States,Yes,Yes,Yes,Sometimes,1,Yes,Yes,No,Yes,No,No,No,Very easy,Yes,Yes,Some of them,No,No,No,Yes,No,2014-08-28,14:41:47,1
26,Non-binary/Other,Germany,Yes,No,Yes,Sometimes,2,Yes,Yes,No,Not sure,Yes,Yes,Yes,Very easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,2014-08-28,14:46:08,1
35,Male,Denmark,Yes,Yes,Yes,Often,1,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,2014-08-28,14:51:46,1
40,Female,United States,No,Yes,Yes,Sometimes,4,No,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No,2014-08-28,14:52:46,1
35,Male,Denmark,Yes,Yes,Yes,Often,1,No,Yes,No,Yes,Yes,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,2014-08-28,14:53:02,1
38,Male,United States,No,No,No,Never,6,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,Don't know,No,2014-08-28,14:53:32,1
34,Male,United States,No,No,No,,6,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Yes,No,2014-08-28,14:57:10,0
43,Male,United States,No,No,No,,6,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,2014-08-28,15:01:46,1
48,Non-binary/Other,United States,No,Yes,No,Often,3,No,Yes,Don't know,No,No,No,No,Very difficult,Yes,Yes,No,Some of them,No,No,No,Yes,2014-08-28,15:25:39,0
20,Male,United States,No,No,No,Never,3,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,2014-08-28,15:32:03,0
40,Male,United States,Yes,No,No,Sometimes,1,Yes,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Yes,Maybe,Some of them,No,No,No,Don't know,No,2014-08-28,15:37:04,0
29,Female,United Kingdom,No,No,Yes,Rarely,2,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,2014-08-28,15:40:32,0
35,Male,United States,No,Yes,Yes,Sometimes,1,No,No,No,Yes,No,No,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No,2014-08-28,15:43:37,1
29,Male,United States,No,Yes,No,Sometimes,6,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,Maybe,No,Some of them,No,No,No,Yes,No,2014-08-28,15:48:12,1
40,Male,United States,No,No,No,Never,4,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-28,15:50:12,1
29,Male,Sweden,No,No,Yes,Rarely,2,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,2014-08-28,15:50:44,1
29,Female,United States,No,Yes,Yes,Rarely,4,No,Yes,Yes,Not sure,Don't know,No,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No,2014-08-28,15:54:35,1
34,Male,United States,No,No,Yes,Sometimes,1,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Yes,Don't know,No,2014-08-28,15:56:47,0
44,Male,United Kingdom,No,Yes,Yes,Sometimes,5,No,No,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,No,Maybe,No,Yes,2014-08-28,16:09:35,0
24,Female,United States,No,Yes,Yes,Often,2,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,2014-08-28,16:17:09,1
47,Female,United States,No,No,No,,4,Yes,Yes,Don't know,No,No,Don't know,Don't know,Very difficult,Yes,Yes,No,No,No,No,No,No,2014-08-28,16:31:00,0
43,Male,United Kingdom,No,Yes,No,,6,No,No,Don't know,No,No,No,Don't know,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,2014-08-28,16:42:49,0
36,Male,United States,No,No,No,Rarely,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,No,No,2014-08-28,16:52:23,1
43,Male,United States,No,No,Yes,Sometimes,6,No,No,Don't know,No,No,Don't know,Don't know,Very difficult,Maybe,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,16:52:34,0
36,Male,United Kingdom,Yes,No,No,Sometimes,2,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Don't know,Yes,2014-08-28,16:52:34,0
31,Female,United States,No,Yes,Yes,Sometimes,4,No,Yes,Yes,Yes,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,2014-08-28,16:54:49,1
35,Male,United States,No,No,No,Sometimes,6,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,2014-08-28,16:55:07,0
33,Male,United States,No,Yes,No,,3,No,No,Yes,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Don't know,No,2014-08-28,16:55:31,1
37,Male,Italy,No,No,No,Sometimes,3,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,No,No,2014-08-28,16:56:26,0
34,Male,United States,No,No,Yes,Sometimes,4,No,Yes,Don't know,No,Yes,Don't know,Yes,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,2014-08-28,16:56:57,1
36,Male,Netherlands,Yes,No,Yes,Sometimes,1,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,No,No,No,Yes,No,2014-08-28,16:56:58,0
40,Male,United States,Yes,Yes,Yes,Sometimes,1,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,2014-08-28,16:57:07,1
40,Male,United States,No,No,No,Rarely,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-28,16:57:46,1
42,Male,United States,No,No,Yes,Sometimes,1,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,Maybe,No,No,No,No,Maybe,Don't know,No,2014-08-28,16:57:49,1
23,Male,United States,No,Yes,No,,3,Yes,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No,2014-08-28,16:58:33,1
21,Male,United Kingdom,No,Yes,No,Never,2,No,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-28,16:58:33,1
26,Male,Canada,No,No,No,Sometimes,2,Yes,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-28,16:58:50,0
31,Male,United States,No,Yes,No,,2,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,2014-08-28,17:01:06,0
25,Male,United States,No,Yes,No,,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No,2014-08-28,17:01:21,1
51,Male,United States,No,No,No,Never,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,2014-08-28,17:01:25,1
24,Male,United States,No,No,No,,2,No,Yes,Don't know,Not sure,Don't know,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,2014-08-28,17:02:27,1
33,Male,United States,No,No,No,,4,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,No,No,2014-08-28,17:02:29,0
32,Male,United Kingdom,No,Yes,Yes,Rarely,2,No,No,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,No,No,No,2014-08-28,17:02:56,0
32,Male,United Kingdom,No,Yes,Yes,Rarely,2,No,No,No,No,No,No,No,Don't know,Yes,Maybe,Some of them,No,No,No,No,No,2014-08-28,17:02:44,0
26,Male,United Kingdom,Yes,No,Yes,Rarely,1,Yes,Yes,No,Not sure,Don't know,Don't know,Don't know,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2014-08-28,17:03:42,0
23,Male,United States,No,No,No,Never,4,No,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-28,17:07:11,0
33,Male,United States,No,Yes,Yes,Often,2,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Some of them,Yes,No,Maybe,No,No,2014-08-28,17:07:28,1
46,Male,United States,No,No,Yes,Rarely,6,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,No,No,No,Maybe,Yes,No,2014-08-28,17:07:39,1
34,Male,United Kingdom,No,No,No,,2,Yes,Yes,No,No,No,No,No,Somewhat difficult,Yes,Maybe,No,No,No,Yes,No,Yes,2014-08-28,17:08:16,0
35,Male,United States,No,Yes,Yes,Sometimes,2,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2014-08-28,17:09:03,1
39,Male,United States,No,No,No,,1,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,No,No,2014-08-28,17:10:00,1
32,Male,Germany,Yes,No,No,Sometimes,1,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,No,No,2014-08-28,17:10:04,1
43,Male,Mexico,Yes,No,No,,6,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No,2014-08-28,17:10:08,0
56,Male,United States,No,No,Yes,Rarely,6,Yes,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,2014-08-28,17:11:48,1
32,Female,United Kingdom,No,Yes,Yes,Sometimes,4,No,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Yes,Don't know,Yes,2014-08-28,17:12:30,0
41,Male,United Kingdom,No,No,No,,3,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe,Some of them,Some of them,No,Yes,No,Yes,2014-08-28,17:14:31,1
39,Male,United States,No,No,No,,6,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,17:16:53,0
37,Male,United States,No,Yes,No,,5,No,No,Yes,Yes,No,No,Yes,Very easy,Maybe,No,No,No,No,No,No,No,2014-08-28,17:19:05,1
30,Male,United States,Yes,Yes,Yes,Sometimes,2,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Very difficult,Yes,No,No,No,No,Maybe,Don't know,No,2014-08-28,17:19:27,0
31,Male,United States,No,No,No,,3,No,Yes,Yes,No,Yes,No,Yes,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,2014-08-28,17:19:53,1
29,Male,United States,No,No,No,,6,No,No,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No,2014-08-28,17:20:23,0
23,Female,United Kingdom,No,Yes,No,Never,6,No,No,No,No,No,Yes,Don't know,Somewhat easy,Yes,Maybe,No,No,No,Maybe,Don't know,No,2014-08-28,17:20:41,0
31,Male,United States,No,No,Yes,Never,3,No,Yes,Yes,Yes,No,Don't know,Yes,Very easy,Maybe,No,No,No,No,No,Don't know,No,2014-08-28,17:21:01,1
29,Male,United States,No,Yes,Yes,Sometimes,3,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No,2014-08-28,17:21:43,0
30,Non-binary/Other,United States,No,No,No,Never,3,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,2014-08-28,17:22:18,1
37,Male,United States,No,No,No,Never,5,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Yes,Yes,2014-08-28,17:22:53,1
36,Male,United States,Yes,No,No,Never,1,No,Yes,Yes,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Yes,Yes,Yes,Yes,No,2014-08-28,17:23:19,1
35,Male,United States,No,Yes,Yes,Sometimes,3,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,No,No,2014-08-28,17:27:03,1
41,Male,United States,No,Yes,No,Never,5,Yes,No,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No,2014-08-28,17:27:47,0
31,Male,United Kingdom,No,No,Yes,Rarely,2,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,17:28:46,0
38,Male,United Kingdom,No,Yes,No,,5,No,No,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,2014-08-28,17:28:58,1
26,Male,India,Yes,No,No,,4,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,2014-08-28,17:31:06,1
39,Male,United States,No,Yes,No,Sometimes,6,No,Yes,Yes,No,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Don't know,Yes,2014-08-28,17:33:05,1
42,Male,United States,Yes,Yes,No,Sometimes,2,Yes,No,Yes,Not sure,Don't know,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No,2014-08-28,17:33:20,1
32,Male,United States,Yes,Yes,Yes,Rarely,1,Yes,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Some of them,No,No,Maybe,Don't know,No,2014-08-28,17:34:30,1
29,Male,United States,No,Yes,No,,4,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,17:35:14,0
30,Male,United States,No,Yes,No,Never,4,No,Yes,Yes,No,Don't know,Yes,Don't know,Very difficult,Yes,Yes,Some of them,No,Maybe,Maybe,No,No,2014-08-28,17:36:48,1
40,Male,United States,No,Yes,Yes,Often,5,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Yes,Don't know,No,2014-08-28,17:39:06,0
51,Male,United States,No,No,No,,4,No,No,Don't know,Not sure,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,17:45:21,0
33,Male,United States,No,No,No,Never,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No,2014-08-28,17:46:37,1
34,Male,Germany,Yes,No,Yes,Sometimes,1,Yes,Yes,No,Not sure,No,No,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2014-08-28,17:47:45,1
50,Male,United States,Yes,No,No,Never,1,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No,2014-08-28,17:47:49,1
24,Male,United States,No,No,No,Sometimes,3,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,2014-08-28,17:50:32,0
25,Male,United States,No,Yes,Yes,Rarely,3,No,No,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,No,No,2014-08-28,17:56:02,0
43,Male,United Kingdom,No,Yes,Yes,Rarely,3,No,Yes,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,2014-08-28,17:57:39,0
25,Female,United States,Yes,No,Yes,Often,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Maybe,Maybe,Some of them,Some of them,No,No,Yes,Yes,2014-08-28,17:57:42,1
24,Male,United Kingdom,Yes,No,No,,1,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,No,No,No,Maybe,Yes,No,2014-08-28,17:59:31,1
51,Male,United States,Yes,No,No,Never,1,No,Yes,No,Yes,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-28,17:59:54,1
49,Male,United States,No,Yes,Yes,Sometimes,6,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,Yes,2014-08-28,17:59:57,1
30,Male,United States,No,No,No,,6,Yes,Yes,Yes,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,2014-08-28,18:01:00,1
25,Female,United States,No,Yes,Yes,Sometimes,6,No,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Yes,Yes,No,No,No,No,No,No,2014-08-28,18:02:09,1
36,Male,United States,No,No,Yes,Rarely,5,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,2014-08-28,18:07:42,1
48,Male,United States,No,No,Yes,Never,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe,Yes,Yes,No,Maybe,Yes,Yes,2014-08-28,18:17:41,1
48,Male,Australia,No,No,Yes,Sometimes,2,No,Yes,No,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,Yes,2014-08-28,18:18:43,0
53,Male,United States,No,No,Yes,Rarely,2,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Don't know,No,2014-08-28,18:21:23,1
24,Female,United Kingdom,No,Yes,Yes,Often,2,Yes,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No,2014-08-28,18:21:58,0
33,Male,United States,No,Yes,Yes,Sometimes,3,No,Yes,Don't know,Yes,No,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No,2014-08-28,18:26:35,1
25,Female,Canada,No,Yes,Yes,Sometimes,2,No,Yes,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,18:50:47,1
30,Male,United Kingdom,No,No,Yes,Sometimes,3,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No,2014-08-28,19:03:47,0
30,Male,United States,Yes,No,No,Never,1,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-28,19:04:05,1
34,Male,United Kingdom,Yes,No,Yes,Sometimes,1,Yes,Yes,No,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,Yes,No,2014-08-28,19:15:35,1
31,Male,United States,No,No,No,,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No,2014-08-28,19:26:03,1
22,Female,United States,No,Yes,Yes,Often,6,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No,2014-08-28,19:28:27,0
28,Male,United States,No,Yes,No,Sometimes,2,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Don't know,No,2014-08-28,19:35:39,0
35,Male,United States,No,Yes,Yes,Rarely,3,No,No,Yes,Yes,No,Yes,Yes,Somewhat difficult,Maybe,No,Some of them,Some of them,No,No,No,No,2014-08-28,20:12:08,1
28,Male,United States,No,Yes,Yes,Sometimes,3,No,No,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No,2014-08-28,20:31:02,1
42,Male,New Zealand,No,No,Yes,Sometimes,6,No,No,No,Yes,Don't know,No,Yes,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,Yes,No,Yes,2014-08-28,20:49:55,1
33,Male,United States,No,Yes,No,,5,No,Yes,Yes,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,2014-08-28,21:22:40,1
29,Male,United States,No,No,No,Sometimes,6,No,Yes,Yes,No,Yes,No,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,2014-08-28,21:24:48,1
43,Male,United States,No,Yes,No,Sometimes,5,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,No,No,2014-08-28,21:27:19,1
29,Male,United States,No,No,No,,3,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,2014-08-28,21:30:35,1
25,Male,United States,No,No,No,,4,Yes,Yes,Yes,No,No,No,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Don't know,No,2014-08-28,21:33:32,1
31,Male,United States,No,Yes,No,Never,4,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,No,Don't know,No,2014-08-28,21:38:12,0
35,Female,United States,No,Yes,Yes,Sometimes,2,No,No,Yes,Not sure,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,Yes,No,2014-08-28,21:41:53,1
